user_id,user_name,match_rank,matched_user_id,matched_user_name,match_score,genre_score,role_score,age_score,location_score,distance_km,genre_matches,role_matches,age_compatible,matched_location
user_061,Kendrick Lamar,6,user_065,Snoop Dogg,80.0,10.0,30.0,15,25,14.28,Hip Hop,singer,True,"Long Beach, California"
user_061,Kendrick Lamar,7,user_067,Tupac Shakur,80.0,30.0,30.0,15,5,567.23,Hip Hop,singer,True,"East Harlem, New York | Oakland, California"
user_061,Kendrick Lamar,8,user_070,Wu Tang Clan,80.0,30.0,30.0,15,5,3932.19,Hip Hop,singer,True,"Staten Island, New York"
user_061,Kendrick Lamar,9,user_003,Michael Jackson,70.0,0.0,30.0,15,25,17.76,,singer,True,"Gary, Indiana | Los Angeles, California"
user_061,Kendrick Lamar,10,user_054,Bruno Mars,70.0,0.0,30.0,15,25,17.76,,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_062,J Cole,1,user_061,Kendrick Lamar,90.0,30.0,30.0,15,15,3585.48,Hip Hop,singer,True,"Compton, California"
user_062,J Cole,2,user_064,Cardi B,90.0,30.0,30.0,15,15,779.48,Hip Hop,singer,True,"Bronx, New York"
user_062,J Cole,3,user_067,Tupac Shakur,90.0,30.0,30.0,15,15,3859.52,Hip Hop,singer,True,"East Harlem, New York | Oakland, California"
user_062,J Cole,4,user_070,Wu Tang Clan,90.0,30.0,30.0,15,15,745.95,Hip Hop,singer,True,"Staten Island, New York"
user_062,J Cole,5,user_021,Eminem,87.0,30.0,30.0,12.0,15,885.94,Hip Hop,singer,False,"St. Joseph, Missouri | Detroit, Michigan"
user_062,J Cole,6,user_023,Jay Z,82.5,30.0,30.0,7.5,15,760.57,Hip Hop,singer,False,"Brooklyn, New York"
user_062,J Cole,7,user_063,Nicki Minaj,75.0,15.0,30.0,15,15,770.86,Hip Hop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_062,J Cole,8,user_071,Public Enemy,75.0,30.0,30.0,0,15,812.43,Hip Hop,singer,False,"Long Island, New York"
user_062,J Cole,9,user_017,Beyoncé,70.0,10.0,30.0,15,15,1653.7,Hip Hop,singer,True,"Houston, Texas"
user_062,J Cole,10,user_019,Drake,70.0,10.0,30.0,15,15,957.55,Hip Hop,singer,True,"Toronto, Canada"
user_063,Nicki Minaj,1,user_064,Cardi B,85.0,15.0,30.0,15,25,11.32,Hip Hop,singer,True,"Bronx, New York"
user_063,Nicki Minaj,2,user_070,Wu Tang Clan,85.0,15.0,30.0,15,25,26.73,Hip Hop,singer,True,"Staten Island, New York"
user_063,Nicki Minaj,3,user_023,Jay Z,80.5,15.0,30.0,10.5,25,10.44,Hip Hop,singer,False,"Brooklyn, New York"
user_063,Nicki Minaj,4,user_017,Beyoncé,80.0,20.0,30.0,15,15,2294.34,Pop|Hip Hop,singer,True,"Houston, Texas"
user_063,Nicki Minaj,5,user_019,Drake,80.0,20.0,30.0,15,15,558.89,Pop|Hip Hop,singer,True,"Toronto, Canada"
user_063,Nicki Minaj,6,user_022,Kanye West,80.0,20.0,30.0,15,15,1156.38,Pop|Hip Hop,singer,True,"Atlanta, Georgia | Chicago, Illinois"
user_063,Nicki Minaj,7,user_055,Lady Gaga,80.0,10.0,30.0,15,25,13.17,Pop,singer,True,"New York City, New York"
user_063,Nicki Minaj,8,user_072,Beastie Boys,80.0,10.0,30.0,15,25,13.17,Hip Hop,singer,True,"New York City, New York"
user_063,Nicki Minaj,9,user_012,Whitney Houston,77.5,7.5,30.0,15,25,26.95,Pop,singer,True,"Newark, New Jersey"
user_063,Nicki Minaj,10,user_020,Rihanna,77.5,7.5,30.0,15,25,13.17,Pop,singer,True,"Saint Michael, Barbados | New York City, New York"
user_064,Cardi B,1,user_070,Wu Tang Clan,100.0,30.0,30.0,15,25,33.63,Hip Hop,singer,True,"Staten Island, New York"
user_064,Cardi B,2,user_023,Jay Z,95.5,30.0,30.0,10.5,25,19.69,Hip Hop,singer,False,"Brooklyn, New York"
user_064,Cardi B,3,user_021,Eminem,90.0,30.0,30.0,15,15,780.52,Hip Hop,singer,True,"St. Joseph, Missouri | Detroit, Michigan"
user_064,Cardi B,4,user_061,Kendrick Lamar,90.0,30.0,30.0,15,15,3952.24,Hip Hop,singer,True,"Compton, California"
user_064,Cardi B,5,user_062,J Cole,90.0,30.0,30.0,15,15,779.48,Hip Hop,singer,True,"Frankfurt, Germany | Fayetteville, North Carolina"
user_064,Cardi B,6,user_067,Tupac Shakur,90.0,30.0,30.0,15,15,4124.42,Hip Hop,singer,True,"East Harlem, New York | Oakland, California"
user_064,Cardi B,7,user_063,Nicki Minaj,85.0,15.0,30.0,15,25,11.32,Hip Hop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_064,Cardi B,8,user_071,Public Enemy,82.0,30.0,30.0,0,22,61.73,Hip Hop,singer,False,"Long Island, New York"
user_064,Cardi B,9,user_072,Beastie Boys,80.0,10.0,30.0,15,25,18.89,Hip Hop,singer,True,"New York City, New York"
user_064,Cardi B,10,user_012,Whitney Houston,70.0,0.0,30.0,15,25,28.95,,singer,True,"Newark, New Jersey"
user_065,Snoop Dogg,1,user_066,Dr Dre,90.0,20.0,30.0,15,25,14.28,Hip Hop|G-Funk,singer,True,"Compton, California"
user_065,Snoop Dogg,2,user_061,Kendrick Lamar,80.0,10.0,30.0,15,25,14.28,Hip Hop,singer,True,"Compton, California"
user_065,Snoop Dogg,3,user_003,Michael Jackson,70.0,0.0,30.0,15,25,31.99,,singer,True,"Gary, Indiana | Los Angeles, California"
user_065,Snoop Dogg,4,user_017,Beyoncé,70.0,10.0,30.0,15,15,2198.48,Hip Hop,singer,True,"Houston, Texas"
user_065,Snoop Dogg,5,user_019,Drake,70.0,10.0,30.0,15,15,3505.5,Hip Hop,singer,True,"Toronto, Canada"
user_065,Snoop Dogg,6,user_021,Eminem,70.0,10.0,30.0,15,15,3196.02,Hip Hop,singer,True,"St. Joseph, Missouri | Detroit, Michigan"
user_065,Snoop Dogg,7,user_022,Kanye West,70.0,10.0,30.0,15,15,2814.19,Hip Hop,singer,True,"Atlanta, Georgia | Chicago, Illinois"
user_065,Snoop Dogg,8,user_023,Jay Z,70.0,10.0,30.0,15,15,3949.86,Hip Hop,singer,True,"Brooklyn, New York"
user_065,Snoop Dogg,9,user_045,Bob Marley,70.0,10.0,30.0,15,15,4457.62,Reggae,singer,True,"Nine Mile, Jamaica | Kingston, Jamaica"
user_065,Snoop Dogg,10,user_054,Bruno Mars,70.0,0.0,30.0,15,25,31.99,,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_066,Dr Dre,1,user_065,Snoop Dogg,88.5,20.0,30.0,13.5,25,14.28,Hip Hop|G-Funk,singer,False,"Long Beach, California"
user_066,Dr Dre,2,user_023,Jay Z,75.0,15.0,30.0,15,15,3946.68,Hip Hop,singer,True,"Brooklyn, New York"
user_066,Dr Dre,3,user_067,Tupac Shakur,75.0,15.0,30.0,15,15,567.23,Hip Hop,singer,True,"East Harlem, New York | Oakland, California"
user_066,Dr Dre,4,user_070,Wu Tang Clan,75.0,15.0,30.0,15,15,3932.19,Hip Hop,singer,True,"Staten Island, New York"
user_066,Dr Dre,5,user_071,Public Enemy,75.0,15.0,30.0,15,15,4013.93,Hip Hop,singer,True,"Long Island, New York"
user_066,Dr Dre,6,user_021,Eminem,72.0,15.0,30.0,12.0,15,3192.04,Hip Hop,singer,False,"St. Joseph, Missouri | Detroit, Michigan"
user_066,Dr Dre,7,user_003,Michael Jackson,70.0,0.0,30.0,15,25,17.76,,singer,True,"Gary, Indiana | Los Angeles, California"
user_066,Dr Dre,8,user_061,Kendrick Lamar,70.0,15.0,30.0,0,25,0.0,Hip Hop,singer,False,"Compton, California"
user_066,Dr Dre,9,user_077,Guns N Roses,70.0,0.0,30.0,15,25,17.76,,singer,True,"Los Angeles, California"
user_066,Dr Dre,10,user_084,The Doors,70.0,0.0,30.0,15,25,17.76,,singer,True,"Los Angeles, California"
user_067,Tupac Shakur,1,user_021,Eminem,90.0,30.0,30.0,15,15,3345.85,Hip Hop,singer,True,"St. Joseph, Missouri | Detroit, Michigan"
user_067,Tupac Shakur,2,user_023,Jay Z,90.0,30.0,30.0,15,15,4121.61,Hip Hop,singer,True,"Brooklyn, New York"
user_067,Tupac Shakur,3,user_061,Kendrick Lamar,90.0,30.0,30.0,15,15,567.23,Hip Hop,singer,True,"Compton, California"
user_067,Tupac Shakur,4,user_062,J Cole,90.0,30.0,30.0,15,15,3859.52,Hip Hop,singer,True,"Frankfurt, Germany | Fayetteville, North Carolina"
user_067,Tupac Shakur,5,user_064,Cardi B,90.0,30.0,30.0,15,15,4124.42,Hip Hop,singer,True,"Bronx, New York"
user_067,Tupac Shakur,6,user_070,Wu Tang Clan,90.0,30.0,30.0,15,15,4108.44,Hip Hop,singer,True,"Staten Island, New York"
user_067,Tupac Shakur,7,user_071,Public Enemy,90.0,30.0,30.0,15,15,4185.82,Hip Hop,singer,True,"Long Island, New York"
user_067,Tupac Shakur,8,user_063,Nicki Minaj,75.0,15.0,30.0,15,15,4127.51,Hip Hop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_067,Tupac Shakur,9,user_066,Dr Dre,75.0,15.0,30.0,15,15,567.23,Hip Hop,singer,True,"Compton, California"
user_067,Tupac Shakur,10,user_017,Beyoncé,70.0,10.0,30.0,15,15,2630.95,Hip Hop,singer,True,"Houston, Texas"
user_069,Outkast,1,user_039,James Brown,75.0,10.0,30.0,15,20,220.79,Funk,singer,True,"Barnwell, South Carolina | Augusta, Georgia"
user_069,Outkast,2,user_017,Beyoncé,70.0,10.0,30.0,15,15,1128.3,Hip Hop,singer,True,"Houston, Texas"
user_069,Outkast,3,user_019,Drake,70.0,10.0,30.0,15,15,1183.14,Hip Hop,singer,True,"Toronto, Canada"
user_069,Outkast,4,user_021,Eminem,70.0,10.0,30.0,15,15,961.22,Hip Hop,singer,True,"St. Joseph, Missouri | Detroit, Michigan"
user_069,Outkast,5,user_022,Kanye West,70.0,10.0,30.0,15,15,947.98,Hip Hop,singer,True,"Atlanta, Georgia | Chicago, Illinois"
user_069,Outkast,6,user_023,Jay Z,70.0,10.0,30.0,15,15,1202.15,Hip Hop,singer,True,"Brooklyn, New York"
user_069,Outkast,7,user_061,Kendrick Lamar,70.0,10.0,30.0,15,15,3111.28,Hip Hop,singer,True,"Compton, California"
user_069,Outkast,8,user_062,J Cole,70.0,10.0,30.0,15,15,525.78,Hip Hop,singer,True,"Frankfurt, Germany | Fayetteville, North Carolina"
user_069,Outkast,9,user_063,Nicki Minaj,70.0,10.0,30.0,15,15,1212.5,Hip Hop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_069,Outkast,10,user_065,Snoop Dogg,70.0,10.0,30.0,15,15,3110.78,Hip Hop,singer,True,"Long Beach, California"
user_070,Wu Tang Clan,1,user_023,Jay Z,100.0,30.0,30.0,15,25,16.61,Hip Hop,singer,True,"Brooklyn, New York"
user_070,Wu Tang Clan,2,user_064,Cardi B,100.0,30.0,30.0,15,25,33.63,Hip Hop,singer,True,"Bronx, New York"
user_070,Wu Tang Clan,3,user_071,Public Enemy,97.0,30.0,30.0,15,22,85.43,Hip Hop,singer,True,"Long Island, New York"
user_070,Wu Tang Clan,4,user_021,Eminem,90.0,30.0,30.0,15,15,766.98,Hip Hop,singer,True,"St. Joseph, Missouri | Detroit, Michigan"
user_070,Wu Tang Clan,5,user_061,Kendrick Lamar,90.0,30.0,30.0,15,15,3932.19,Hip Hop,singer,True,"Compton, California"
user_070,Wu Tang Clan,6,user_062,J Cole,90.0,30.0,30.0,15,15,745.95,Hip Hop,singer,True,"Frankfurt, Germany | Fayetteville, North Carolina"
user_070,Wu Tang Clan,7,user_067,Tupac Shakur,90.0,30.0,30.0,15,15,4108.44,Hip Hop,singer,True,"East Harlem, New York | Oakland, California"
user_070,Wu Tang Clan,8,user_063,Nicki Minaj,85.0,15.0,30.0,15,25,26.73,Hip Hop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_070,Wu Tang Clan,9,user_072,Beastie Boys,80.0,10.0,30.0,15,25,14.75,Hip Hop,singer,True,"New York City, New York"
user_070,Wu Tang Clan,10,user_066,Dr Dre,75.0,15.0,30.0,15,15,3932.19,Hip Hop,singer,True,"Compton, California"
user_071,Public Enemy,1,user_023,Jay Z,97.0,30.0,30.0,15,22,69.29,Hip Hop,singer,True,"Brooklyn, New York"
user_071,Public Enemy,2,user_064,Cardi B,97.0,30.0,30.0,15,22,61.73,Hip Hop,singer,True,"Bronx, New York"
user_071,Public Enemy,3,user_070,Wu Tang Clan,97.0,30.0,30.0,15,22,85.43,Hip Hop,singer,True,"Staten Island, New York"
user_071,Public Enemy,4,user_021,Eminem,90.0,30.0,30.0,15,15,841.43,Hip Hop,singer,True,"St. Joseph, Missouri | Detroit, Michigan"
user_071,Public Enemy,5,user_061,Kendrick Lamar,90.0,30.0,30.0,15,15,4013.93,Hip Hop,singer,True,"Compton, California"
user_071,Public Enemy,6,user_062,J Cole,90.0,30.0,30.0,15,15,812.43,Hip Hop,singer,True,"Frankfurt, Germany | Fayetteville, North Carolina"
user_071,Public Enemy,7,user_067,Tupac Shakur,90.0,30.0,30.0,15,15,4185.82,Hip Hop,singer,True,"East Harlem, New York | Oakland, California"
user_071,Public Enemy,8,user_063,Nicki Minaj,82.0,15.0,30.0,15,22,60.85,Hip Hop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_071,Public Enemy,9,user_072,Beastie Boys,77.0,10.0,30.0,15,22,73.86,Hip Hop,singer,True,"New York City, New York"
user_071,Public Enemy,10,user_066,Dr Dre,75.0,15.0,30.0,15,15,4013.93,Hip Hop,singer,True,"Compton, California"
user_072,Beastie Boys,1,user_023,Jay Z,80.0,10.0,30.0,15,25,6.48,Hip Hop,singer,True,"Brooklyn, New York"
user_072,Beastie Boys,2,user_063,Nicki Minaj,80.0,10.0,30.0,15,25,13.17,Hip Hop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_072,Beastie Boys,3,user_064,Cardi B,80.0,10.0,30.0,15,25,18.89,Hip Hop,singer,True,"Bronx, New York"
user_072,Beastie Boys,4,user_070,Wu Tang Clan,80.0,10.0,30.0,15,25,14.75,Hip Hop,singer,True,"Staten Island, New York"
user_072,Beastie Boys,5,user_004,Madonna,70.0,0.0,30.0,15,25,0.0,,singer,True,"Bay City, Michigan | New York City, New York"
user_072,Beastie Boys,6,user_009,Mariah Carey,70.0,0.0,30.0,15,25,0.0,,singer,True,"Huntington, New York | New York City, New York"
user_072,Beastie Boys,7,user_012,Whitney Houston,70.0,0.0,30.0,15,25,14.35,,singer,True,"Newark, New Jersey"
user_072,Beastie Boys,8,user_015,Bob Dylan,70.0,0.0,30.0,15,25,0.0,,singer,True,"Duluth, Minnesota | New York City, New York"
user_072,Beastie Boys,9,user_020,Rihanna,70.0,0.0,30.0,15,25,0.0,,singer,True,"Saint Michael, Barbados | New York City, New York"
user_072,Beastie Boys,10,user_036,Frank Sinatra,70.0,0.0,30.0,15,25,3.45,,singer,True,"Hoboken, New Jersey"
user_073,Red Hot Chili Peppers,1,user_024,Fleetwood Mac,58.75,0.0,18.75,15,25,0.0,,songwriter|actor|singer|drummer|guitarist,True,"London, England | Los Angeles, California"
user_073,Red Hot Chili Peppers,2,user_003,Michael Jackson,43.75,0.0,3.75,15,25,0.0,,singer,True,"Gary, Indiana | Los Angeles, California"
user_073,Red Hot Chili Peppers,3,user_054,Bruno Mars,43.75,0.0,3.75,15,25,0.0,,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_073,Red Hot Chili Peppers,4,user_056,Katy Perry,43.75,0.0,3.75,15,25,0.0,,singer,True,"Santa Barbara, California | Los Angeles, California"
user_073,Red Hot Chili Peppers,5,user_058,Ariana Grande,43.75,0.0,3.75,15,25,0.0,,singer,True,"Boca Raton, Florida | Los Angeles, California"
user_073,Red Hot Chili Peppers,6,user_061,Kendrick Lamar,43.75,0.0,3.75,15,25,17.76,,singer,True,"Compton, California"
user_073,Red Hot Chili Peppers,7,user_066,Dr Dre,43.75,0.0,3.75,15,25,17.76,,singer,True,"Compton, California"
user_073,Red Hot Chili Peppers,8,user_077,Guns N Roses,43.75,0.0,3.75,15,25,0.0,,singer,True,"Los Angeles, California"
user_073,Red Hot Chili Peppers,9,user_084,The Doors,43.75,0.0,3.75,15,25,0.0,,singer,True,"Los Angeles, California"
user_073,Red Hot Chili Peppers,10,user_087,The Beach Boys,43.75,0.0,3.75,15,25,18.44,,singer,True,"Hawthorne, California"
user_075,Green Day,1,user_067,Tupac Shakur,70.0,0.0,30.0,15,25,7.47,,singer,True,"East Harlem, New York | Oakland, California"
user_075,Green Day,2,user_028,Radiohead,60.0,10.0,30.0,15,5,8531.99,Alternative Rock,singer,True,"Abingdon, England"
user_075,Green Day,3,user_029,U2,60.0,10.0,30.0,15,5,8160.53,Alternative Rock,singer,True,"Dublin, Ireland"
user_075,Green Day,4,user_048,Carlos Santana,55.0,0.0,30.0,0,25,16.75,,singer,False,"Autlán, Mexico | San Francisco, California"
user_075,Green Day,5,user_003,Michael Jackson,50.0,0.0,30.0,15,5,558.16,,singer,True,"Gary, Indiana | Los Angeles, California"
user_075,Green Day,6,user_009,Mariah Carey,50.0,0.0,30.0,15,5,4113.33,,singer,True,"Huntington, New York | New York City, New York"
user_075,Green Day,7,user_011,Prince,50.0,0.0,30.0,15,5,2528.58,,singer,True,"Minneapolis, Minnesota"
user_075,Green Day,8,user_012,Whitney Houston,50.0,0.0,30.0,15,5,4099.01,,singer,True,"Newark, New Jersey"
user_075,Green Day,9,user_014,Queen,50.0,0.0,30.0,15,5,8600.47,,singer,True,"London, England"
user_075,Green Day,10,user_016,Aretha Franklin,50.0,0.0,30.0,15,5,3343.31,,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_076,Pearl Jam,1,user_027,Nirvana,85.0,30.0,15.0,15,25,0.0,Alternative Rock|Grunge,musician,True,"Aberdeen, Washington | Seattle, Washington"
user_076,Pearl Jam,2,user_037,Ray Charles,55.0,0.0,15.0,15,25,0.0,,singer,True,"Albany, Georgia | Seattle, Washington"
user_076,Pearl Jam,3,user_028,Radiohead,45.0,10.0,15.0,15,5,7635.97,Alternative Rock,singer,True,"Abingdon, England"
user_076,Pearl Jam,4,user_029,U2,45.0,10.0,15.0,15,5,7276.7,Alternative Rock,singer,True,"Dublin, Ireland"
user_076,Pearl Jam,5,user_075,Green Day,45.0,10.0,15.0,15,5,1082.45,Alternative Rock,singer,True,"Berkeley, California"
user_076,Pearl Jam,6,user_073,Red Hot Chili Peppers,42.5,15.0,7.5,15,5,1545.04,Alternative Rock,musician|singer,True,"Los Angeles, California"
user_076,Pearl Jam,7,user_002,Elvis Presley,35.0,0.0,15.0,15,5,2998.86,,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_076,Pearl Jam,8,user_003,Michael Jackson,35.0,0.0,15.0,15,5,1545.04,,singer,True,"Gary, Indiana | Los Angeles, California"
user_076,Pearl Jam,9,user_004,Madonna,35.0,0.0,15.0,15,5,3865.59,,singer,True,"Bay City, Michigan | New York City, New York"
user_076,Pearl Jam,10,user_005,Elton John,35.0,0.0,15.0,15,5,7699.62,,singer,True,"Pinner, England | London, England"
user_077,Guns N Roses,1,user_083,Deep Purple,90.0,30.0,30.0,15,15,8755.32,Hard Rock|Heavy Metal,singer,True,"London, England"
user_077,Guns N Roses,2,user_006,Led Zeppelin,80.0,20.0,30.0,15,15,8755.32,Hard Rock|Heavy Metal,singer,True,"London, England"
user_077,Guns N Roses,3,user_025,AC DC,75.0,15.0,30.0,15,15,12073.51,Hard Rock,singer,True,"Sydney, Australia"
user_077,Guns N Roses,4,user_078,Aerosmith,75.0,15.0,30.0,15,15,4169.61,Hard Rock,singer,True,"Boston, Massachusetts"
user_077,Guns N Roses,5,user_080,Def Leppard,75.0,15.0,30.0,15,15,8549.6,Hard Rock,singer,True,"Sheffield, England"
user_077,Guns N Roses,6,user_081,Iron Maiden,75.0,15.0,30.0,15,15,8755.32,Heavy Metal,singer,True,"London, England"
user_077,Guns N Roses,7,user_085,The Who,75.0,15.0,30.0,15,15,8755.32,Hard Rock,singer,True,"London, England"
user_077,Guns N Roses,8,user_003,Michael Jackson,70.0,0.0,30.0,15,25,0.0,,singer,True,"Gary, Indiana | Los Angeles, California"
user_077,Guns N Roses,9,user_054,Bruno Mars,70.0,0.0,30.0,15,25,0.0,,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_077,Guns N Roses,10,user_056,Katy Perry,70.0,0.0,30.0,15,25,0.0,,singer,True,"Santa Barbara, California | Los Angeles, California"
user_078,Aerosmith,1,user_025,AC DC,90.0,30.0,30.0,15,15,16239.96,Hard Rock|Blues Rock,singer,True,"Sydney, Australia"
user_078,Aerosmith,2,user_006,Led Zeppelin,80.0,20.0,30.0,15,15,5264.34,Hard Rock|Blues Rock,singer,True,"London, England"
user_078,Aerosmith,3,user_007,Rolling Stones,75.0,15.0,30.0,15,15,5264.34,Blues Rock,singer,True,"London, England"
user_078,Aerosmith,4,user_077,Guns N Roses,75.0,15.0,30.0,15,15,4169.61,Hard Rock,singer,True,"Los Angeles, California"
user_078,Aerosmith,5,user_079,Bon Jovi,75.0,10.0,30.0,15,20,343.45,Hard Rock,singer,True,"Sayreville, New Jersey"
user_078,Aerosmith,6,user_080,Def Leppard,75.0,15.0,30.0,15,15,5116.42,Hard Rock,singer,True,"Sheffield, England"
user_078,Aerosmith,7,user_083,Deep Purple,75.0,15.0,30.0,15,15,5264.34,Hard Rock,singer,True,"London, England"
user_078,Aerosmith,8,user_084,The Doors,75.0,15.0,30.0,15,15,4169.61,Blues Rock,singer,True,"Los Angeles, California"
user_078,Aerosmith,9,user_085,The Who,75.0,15.0,30.0,15,15,5264.34,Hard Rock,singer,True,"London, England"
user_078,Aerosmith,10,user_046,Jimi Hendrix,70.0,10.0,30.0,15,15,5264.34,Blues Rock,singer,True,"Seattle, Washington | London, England"
user_079,Bon Jovi,1,user_080,Def Leppard,80.0,20.0,30.0,15,15,5459.59,Hard Rock|Glam Metal,singer,True,"Sheffield, England"
user_079,Bon Jovi,2,user_089,Hall Oates,77.0,10.0,30.0,15,22,92.04,Pop Rock,singer,True,"Philadelphia, Pennsylvania"
user_079,Bon Jovi,3,user_078,Aerosmith,75.0,10.0,30.0,15,20,343.45,Hard Rock,singer,True,"Boston, Massachusetts"
user_079,Bon Jovi,4,user_004,Madonna,70.0,0.0,30.0,15,25,37.9,,singer,True,"Bay City, Michigan | New York City, New York"
user_079,Bon Jovi,5,user_006,Led Zeppelin,70.0,10.0,30.0,15,15,5607.79,Hard Rock,singer,True,"London, England"
user_079,Bon Jovi,6,user_009,Mariah Carey,70.0,0.0,30.0,15,25,37.9,,singer,True,"Huntington, New York | New York City, New York"
user_079,Bon Jovi,7,user_012,Whitney Houston,70.0,0.0,30.0,15,25,31.91,,singer,True,"Newark, New Jersey"
user_079,Bon Jovi,8,user_015,Bob Dylan,70.0,0.0,30.0,15,25,37.9,,singer,True,"Duluth, Minnesota | New York City, New York"
user_079,Bon Jovi,9,user_020,Rihanna,70.0,0.0,30.0,15,25,37.9,,singer,True,"Saint Michael, Barbados | New York City, New York"
user_079,Bon Jovi,10,user_023,Jay Z,70.0,0.0,30.0,15,25,39.22,,singer,True,"Brooklyn, New York"
user_080,Def Leppard,1,user_079,Bon Jovi,70.0,20.0,30.0,15,5,5459.59,Hard Rock|Glam Metal,singer,True,"Sayreville, New Jersey"
user_080,Def Leppard,2,user_025,AC DC,65.0,15.0,30.0,15,5,16960.86,Hard Rock,singer,True,"Sydney, Australia"
user_080,Def Leppard,3,user_077,Guns N Roses,65.0,15.0,30.0,15,5,8549.6,Hard Rock,singer,True,"Los Angeles, California"
user_080,Def Leppard,4,user_078,Aerosmith,65.0,15.0,30.0,15,5,5116.42,Hard Rock,singer,True,"Boston, Massachusetts"
user_080,Def Leppard,5,user_083,Deep Purple,65.0,15.0,30.0,15,5,227.36,Hard Rock,singer,True,"London, England"
user_080,Def Leppard,6,user_006,Led Zeppelin,58.5,10.0,30.0,13.5,5,227.36,Hard Rock,singer,False,"London, England"
user_080,Def Leppard,7,user_085,The Who,57.5,15.0,30.0,7.5,5,227.36,Hard Rock,singer,False,"London, England"
user_080,Def Leppard,8,user_028,Radiohead,55.0,0.0,30.0,15,10,190.58,,singer,True,"Abingdon, England"
user_080,Def Leppard,9,user_033,George Harrison,55.0,0.0,30.0,15,10,100.93,,singer,True,"Liverpool, England"
user_080,Def Leppard,10,user_034,John Lennon,55.0,0.0,30.0,15,10,100.93,,singer,True,"Liverpool, England"
user_081,Iron Maiden,1,user_083,Deep Purple,85.0,15.0,30.0,15,25,0.0,Heavy Metal,singer,True,"London, England"
user_081,Iron Maiden,2,user_006,Led Zeppelin,80.0,10.0,30.0,15,25,0.0,Heavy Metal,singer,True,"London, England"
user_081,Iron Maiden,3,user_077,Guns N Roses,75.0,15.0,30.0,15,15,8755.32,Heavy Metal,singer,True,"Los Angeles, California"
user_081,Iron Maiden,4,user_005,Elton John,70.0,0.0,30.0,15,25,0.0,,singer,True,"Pinner, England | London, England"
user_081,Iron Maiden,5,user_007,Rolling Stones,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_081,Iron Maiden,6,user_013,David Bowie,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_081,Iron Maiden,7,user_014,Queen,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_081,Iron Maiden,8,user_046,Jimi Hendrix,70.0,0.0,30.0,15,25,0.0,,singer,True,"Seattle, Washington | London, England"
user_081,Iron Maiden,9,user_047,Eric Clapton,70.0,0.0,30.0,15,25,0.0,,singer,True,"Ripley, England | London, England"
user_081,Iron Maiden,10,user_052,Adele,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_082,Black Sabbath,1,user_081,Iron Maiden,55.0,30.0,0.0,15,10,162.21,Heavy Metal,,True,"London, England"
user_082,Black Sabbath,2,user_026,Metallica,41.0,15.0,6.0,15,5,8443.7,Heavy Metal,songwriter,True,"Los Angeles, California | San Francisco Bay Area, California"
user_082,Black Sabbath,3,user_083,Deep Purple,40.0,15.0,0.0,15,10,162.21,Heavy Metal,,True,"London, England"
user_082,Black Sabbath,4,user_092,Phil Collins,37.0,0.0,12.0,15,10,162.21,,songwriter|musician,True,"London, England"
user_082,Black Sabbath,5,user_006,Led Zeppelin,35.0,10.0,0.0,15,10,162.21,Heavy Metal,,True,"London, England"
user_082,Black Sabbath,6,user_077,Guns N Roses,35.0,15.0,0.0,15,5,8593.13,Heavy Metal,,True,"Los Angeles, California"
user_082,Black Sabbath,7,user_076,Pearl Jam,33.5,0.0,15.0,13.5,5,7539.79,,musician,False,"Seattle, Washington"
user_082,Black Sabbath,8,user_001,The Beatles,32.5,0.0,7.5,15,10,126.69,,songwriter|musician,True,"Liverpool, England"
user_082,Black Sabbath,9,user_008,Pink Floyd,32.5,0.0,7.5,15,10,162.21,,songwriter|musician,True,"London, England"
user_082,Black Sabbath,10,user_028,Radiohead,30.0,0.0,0.0,15,15,99.17,,,True,"Abingdon, England"
user_083,Deep Purple,1,user_006,Led Zeppelin,90.0,20.0,30.0,15,25,0.0,Hard Rock|Heavy Metal,singer,True,"London, England"
user_083,Deep Purple,2,user_081,Iron Maiden,85.0,15.0,30.0,15,25,0.0,Heavy Metal,singer,True,"London, England"
user_083,Deep Purple,3,user_085,The Who,85.0,15.0,30.0,15,25,0.0,Hard Rock,singer,True,"London, England"
user_083,Deep Purple,4,user_077,Guns N Roses,80.0,30.0,30.0,15,5,8755.32,Hard Rock|Heavy Metal,singer,True,"Los Angeles, California"
